OrderNum,OrderType,CustomerType,CustName,CustState,ProdCategory,ProdNumber,ProdName,Quantity,Price,Discount,OrderTotal
1104854,Retail,Individual,Elle Green-Vandervort,Texas,Training Videos,TV813,Virtual Reality Basics,1,$29.99 ,0,$29.99 
1104855,Wholesale,Business,Bednar IT Inc.,North Carolina,Training Videos,TV808,Robotic Essentials,21,$34.99 ,$7.00 ,$727.79 
1104856,Wholesale,Business,Cummings LLC,New York,eBooks,EB504,Cartesian Robots,9,$12.99 ,$2.60 ,$114.31 
1104857,Wholesale,Business,Beatty LLC,Idaho,Blueprints,BP107,Ladybug Robot Blueprint,9,$12.00 ,$2.40 ,$105.60 
1104858,Wholesale,Business,Abbott Group,Florida,Blueprints,BP104,Cat Robot Blueprint,5,$4.99 ,$1.00 ,$23.95 
1104859,Wholesale,Business,Stroman Inc.,Pennsylvania,Drones,DS305,DTI-84 Drone,6,$455.00 ,$91.00 ,"$2,639.00 "
1104860,Retail,Individual,Conan Norsister,California,Drones,DS306,DX-145 Drone,1,$250.00 ,0,$250.00 
1104861,Retail,Individual,Filmore Bessey,Oregon,Blueprints,BP102,Bsquare Robot Blueprint,1,$8.99 ,0,$8.99 
1104862,Retail,Individual,Gabi Pilkinton,Virginia,Training Videos,TV801,Aerial Security,1,$36.99 ,0,$36.99 
1104863,Wholesale,Business,Frami LLC,Louisiana,Drone Kits,DK201,BYOD-100,8,$54.00 ,$10.80 ,$421.20 
1104864,Retail,Individual,Munroe Ledes,Florida,eBooks,EB501,Articulated Robots,1,$23.99 ,0,$23.99 
1104865,Retail,Individual,Prescott Pigne,Illinois,Drone Kits,DK208,BYOD-500,1,$167.00 ,0,$167.00 
1104866,Wholesale,Business,Stroman Inc.,Pennsylvania,Robots,RS707,RXW-9807 Robot,9,$599.00 ,$119.80 ,"$5,271.20 "
1104867,Wholesale,Business,Rippin Industries,Iowa,Training Videos,TV804,Drone Video Techniques,26,$37.99 ,$7.60 ,$980.14 
1104868,Retail,Individual,Allys Sparrowe,Ohio,Robots,RS704,RLK-9920 Robot,1,$699.00 ,0,$699.00 
1104869,Retail,Individual,Gabe Mertz,Florida,Blueprints,BP102,Bsquare Robot Blueprint,1,$8.99 ,0,$8.99 
1104870,Wholesale,Business,Spencer Educators,Arizona,eBooks,EB503,Building Your Own Drone,11,$24.99 ,$5.00 ,$269.89 
1104871,Retail,Individual,Ernie Sayre,New York,Robots,RS707,RXW-9807 Robot,1,$599.00 ,0,$599.00 
1104872,Retail,Individual,Winifield Cambden,Colorado,Blueprints,BP105,Creature Robot Arms Blueprint ,1,$12.00 ,0,$12.00 
1104873,Wholesale,Business,Abernathy LLC,Virginia,eBooks,EB511,Helicopter Drones,4,$20.95 ,$4.19 ,$79.61 
1104874,Wholesale,Business,Ankunding Inc.,South Carolina,Drones,DS306,DX-145 Drone,11,$250.00 ,$50.00 ,"$2,700.00 "
1104875,Wholesale,Business,Cassin Inc.,California,Robots,RS705,RQTE-554 Robot,4,$684.00 ,$136.80 ,"$2,599.20 "
1104876,Wholesale,Business,Leuschke Inc.,Indiana,Robot Kits,RK605,BYOR-3000,5,$214.00 ,$42.80 ,"$1,027.20 "
1104877,Wholesale,Business,Schoen Technologies,Georgia,Training Videos,TV802,AI for Educators,11,$49.95 ,$9.99 ,$539.46 
1104878,Retail,Individual,Mickey Hickle,Oklahoma,eBooks,EB514,Polar Robots,1,$23.99 ,0,$23.99 
1104879,Wholesale,Business,Pouros Inc.,Michigan,eBooks,EB508,Fixed Wing Drones,10,$15.50 ,$3.10 ,$151.90 
1104880,Wholesale,Business,Erdman LLC,North Carolina,eBooks,EB503,Building Your Own Drone,4,$24.99 ,$5.00 ,$94.96 
1104881,Wholesale,Business,Howe LLC,New Mexico,Drone Kits,DK206,BYOD-400,7,$119.00 ,$23.80 ,$809.20 
1104882,Retail,Individual,Stevena Teideman,Texas,Blueprints,BP104,Cat Robot Blueprint,1,$4.99 ,0,$4.99 
1104883,Retail,Individual,Francyne Gierke,Florida,Robots,RS702,MICR-23K Robot,1,$899.00 ,0,$899.00 
1104884,Wholesale,Business,Nikolaus LLC,Virginia,Robots,RS704,RLK-9920 Robot,9,$699.00 ,$139.80 ,"$6,151.20 "
1104885,Wholesale,Business,Mills Inc.,Oklahoma,Training Videos,TV808,Robotic Essentials,7,$34.99 ,$7.00 ,$237.93 
1104886,Retail,Individual,Spence Dibbin,Florida,Training Videos,TV801,Aerial Security,1,$36.99 ,0,$36.99 
1104887,Retail,Individual,Krishna Rivel,Oregon,Drone Kits,DK201,BYOD-100,1,$54.00 ,0,$54.00 
1104888,Wholesale,Business,Zemlak Inc.,California,Training Videos,TV802,AI for Educators,46,$49.95 ,$9.99 ,"$2,287.71 "
1104889,Retail,Individual,Brod Playford,New York,Training Videos,TV812,Understanding Raspberry PI,1,$28.99 ,0,$28.99 
1104890,Wholesale,Business,Schinner Inc.,Florida,Blueprints,BP107,Ladybug Robot Blueprint,8,$12.00 ,$2.40 ,$93.60 
1104891,Wholesale,Business,Gusikowski Group,North Carolina,eBooks,EB503,Building Your Own Drone,7,$24.99 ,$5.00 ,$169.93 
1104892,Retail,Individual,Rochelle Furmenger,New Jersey,Robots,RS705,RQTE-554 Robot,1,$684.00 ,0,$684.00 
1104893,Retail,Individual,Gordon Matteotti,Florida,Training Videos,TV805,Industrial 3D Printing ,1,$49.00 ,0,$49.00 
1104894,Retail,Individual,Dawn Joysey,Texas,Robot Kits,RK605,BYOR-3000,1,$214.00 ,0,$214.00 
1104895,Wholesale,Business,Goodwin Inc.,New York,Drone Kits,DK203,BYOD-220,10,$69.00 ,$13.80 ,$676.20 
1104896,Retail,Individual,Carce McCrow,Alabama,Training Videos,TV810,Understanding Automation,1,$44.95 ,0,$44.95 
1104897,Wholesale,Business,Altenwerth and Sons,New York,Training Videos,TV813,Virtual Reality Basics,7,$29.99 ,$6.00 ,$203.93 
1104898,Wholesale,Business,Quigley Inc.,Tennessee,Training Videos,TV809,Understanding 3D Printing,13,$42.99 ,$8.60 ,$550.27 
1104899,Retail,Individual,Blanch Turcotte,Florida,Training Videos,TV811,Understanding Drone Regulations,1,$27.50 ,0,$27.50 
1104900,Retail,Individual,Clim Broomfield,Florida,Blueprints,BP104,Cat Robot Blueprint,1,$4.99 ,0,$4.99 
1104901,Retail,Individual,Jennifer Parker,South Carolina,Blueprints,BP108,Panda Robot Blueprint,1,$7.99 ,0,$7.99 
1104902,Wholesale,Business,D'Amore LLC,Pennsylvania,eBooks,EB503,Building Your Own Drone,50,$24.99 ,$5.00 ,"$1,244.50 "
1104903,Wholesale,Business,Carroll Inc.,New York,Drones,DS306,DX-145 Drone,70,$250.00 ,$50.00 ,"$17,450.00 "
1104904,Wholesale,Business,Lubowitz LLC,Alabama,eBooks,EB508,Fixed Wing Drones,6,$15.50 ,$3.10 ,$89.90 
1104905,Wholesale,Business,Hessel LLC,Pennsylvania,eBooks,EB514,Polar Robots,11,$23.99 ,$4.80 ,$259.09 
1104906,Wholesale,Business,Pouros Inc.,Michigan,eBooks,EB521,Understanding Artificial Intelligence,5,$19.50 ,$3.90 ,$93.60 
1104907,Wholesale,Business,Schuppe Inc.,Alabama,eBooks,EB520,Understanding Arduino,12,$17.50 ,$3.50 ,$206.50 
1104908,Wholesale,Business,Feil LLC,Maryland,eBooks,EB521,Understanding Artificial Intelligence,3,$19.50 ,$3.90 ,$54.60 
1104909,Wholesale,Business,Kub LLC,Texas,Drone Kits,DK201,BYOD-100,8,$54.00 ,$10.80 ,$421.20 
1104910,Wholesale,Business,Green-Shields,Minnesota,Drones,DS305,DTI-84 Drone,93,$455.00 ,$91.00 ,"$42,224.00 "
1104911,Retail,Individual,Gasparo Hrinchenko,Indiana,Robot Kits,RK603,BYOR-1500,1,$189.00 ,0,$189.00 
1104912,Retail,Individual,Rubetta Rodenhurst,Massachusetts,eBooks,EB513,Photograph Drones,1,$14.99 ,0,$14.99 
1104913,Retail,Individual,Beth Greenholt,Texas,Robot Kits,RK603,BYOR-1500,2,$189.00 ,0,$378.00 
1104914,Retail,Individual,Wilow Shakesby,New York,Blueprints,BP108,Panda Robot Blueprint,1,$7.99 ,0,$7.99 
1104915,Wholesale,Business,Nikolaus LLC,Virginia,Training Videos,TV809,Understanding 3D Printing,11,$42.99 ,$8.60 ,$464.29 
1104916,Wholesale,Business,Cartwright LLC,Iowa,Training Videos,TV810,Understanding Automation,3,$44.95 ,$8.99 ,$125.86 
1104917,Wholesale,Business,Rogahn Group,California,eBooks,EB507,Drone Building Essentials,6,$13.99 ,$2.80 ,$81.14 
1104918,Wholesale,Business,Carroll Inc.,New York,Drone Kits,DK209,BYOD-550,5,$179.00 ,$35.80 ,$859.20 
1104919,Retail,Individual,Ron Von Vandervort,Missouri,Robot Kits,RK602,BYOR-1000,2,$189.00 ,0,$378.00 
1104920,Retail,Individual,Rob Johnson,Florida,Drones,DS303,DTD-7000 Drone,1,$450.00 ,0,$450.00 
1104921,Retail,Individual,Jason Doyle,Florida,Robot Kits,RK605,BYOR-3000,2,$214.00 ,0,$428.00 
1104922,Retail,Individual,Derek Coventon,Texas,eBooks,EB502,Building Your First Robot,1,$24.95 ,0,$24.95 
1104923,Retail,Individual,Deonne Mirralls,Tennessee,eBooks,EB509,GPS Drones,1,$19.99 ,0,$19.99 
1104924,Wholesale,Business,Wintheiser Inc.,Oregon,Blueprints,BP106,Hexacopter Drone Blueprint,7,$8.99 ,$1.80 ,$61.13 
1104925,Retail,Individual,Delly Legon,New York,Blueprints,BP102,Bsquare Robot Blueprint,1,$8.99 ,0,$8.99 
1104926,Wholesale,Business,Raynor LLC,Missouri,Blueprints,BP104,Cat Robot Blueprint,5,$4.99 ,$1.00 ,$23.95 
1104927,Wholesale,Business,Toy LLC,California,Robots,RS707,RXW-9807 Robot,4,$599.00 ,$119.80 ,"$2,276.20 "
1104928,Wholesale,Business,Tillman International,Louisiana,Robot Kits,RK602,BYOR-1000,71,$189.00 ,$37.80 ,"$13,381.20 "
1104929,Retail,Individual,Jyoti Craydon,Minnesota,eBooks,EB514,Polar Robots,1,$23.99 ,0,$23.99 
1104930,Wholesale,Business,Larkin Group,Texas,Robots,RS705,RQTE-554 Robot,10,$684.00 ,$136.80 ,"$6,703.20 "
1104931,Wholesale,Business,Walker Group,Minnesota,Drones,DS306,DX-145 Drone,7,$250.00 ,$50.00 ,"$1,700.00 "
1104932,Wholesale,Business,Jacobson Group,Georgia,Robot Kits,RK603,BYOR-1500,3,$189.00 ,$37.80 ,$529.20 
1104933,Wholesale,Business,Green-Shields,Minnesota,Robot Kits,RK605,BYOR-3000,9,$214.00 ,$42.80 ,"$1,883.20 "
1104934,Retail,Individual,Cathrine Martlew,Illinois,Drones,DS302,DC-304 Drone,1,$395.00 ,0,$395.00 
1104935,Retail,Individual,Janette Wheal,Arizona,Blueprints,BP107,Ladybug Robot Blueprint,1,$12.00 ,0,$12.00 
1104936,Wholesale,Business,Jacobi LLC,Arizona,Blueprints,BP108,Panda Robot Blueprint,4,$7.99 ,$1.60 ,$30.36 
1104937,Wholesale,Business,LMD Resources,New Hampshire,Training Videos,TV807,Open Source Code,42,$32.95 ,$6.59 ,"$1,377.31 "
1104938,Wholesale,Business,Koepp Inc.,Pennsylvania,Training Videos,TV804,Drone Video Techniques,6,$37.99 ,$7.60 ,$220.34 
1104939,Wholesale,Business,The Mayer Company,Florida,Robot Kits,RK603,BYOR-1500,10,$189.00 ,$37.80 ,"$1,852.20 "
1104940,Retail,Individual,Megan Bergnaum,Nebraska,Blueprints,BP110,Upside Down Robot Blueprint,1,$12.00 ,0,$12.00 
1104941,Retail,Individual,Lilian Mellers,Arkansas,Robot Kits,RK605,BYOR-3000,2,$214.00 ,0,$428.00 
1104942,Wholesale,Business,Collier and Sons,Tennessee,Drone Kits,DK209,BYOD-550,13,$179.00 ,$35.80 ,"$2,291.20 "
1104943,Retail,Individual,Esra Sloane,New York,Robot Kits,RK603,BYOR-1500,1,$189.00 ,0,$189.00 
1104944,Wholesale,Business,Renner Group,North Dakota,Blueprints,BP109,QuadroCopter Blueprint ,61,$10.99 ,$2.20 ,$668.19 
1104945,Wholesale,Business,Erdman LLC,North Carolina,Blueprints,BP106,Hexacopter Drone Blueprint,10,$8.99 ,$1.80 ,$88.10 
1104946,Wholesale,Business,Walker Group,Minnesota,Training Videos,TV804,Drone Video Techniques,12,$37.99 ,$7.60 ,$448.28 
1104947,Wholesale,Business,Reinger Technologies,Florida,eBooks,EB514,Polar Robots,9,$23.99 ,$4.80 ,$211.11 
1104948,Retail,Individual,Madelon Lomath,Alabama,Blueprints,BP108,Panda Robot Blueprint,1,$7.99 ,0,$7.99 
1104949,Wholesale,Business,Beatty LLC,Idaho,Blueprints,BP108,Panda Robot Blueprint,5,$7.99 ,$1.60 ,$38.35 
1104950,Retail,Individual,Khalil Astle,Alaska,Drone Kits,DK208,BYOD-500,1,$167.00 ,0,$167.00 
1104951,Retail,Individual,Nevil Tschierse,Missouri,Training Videos,TV809,Understanding 3D Printing,1,$42.99 ,0,$42.99 
1104952,Retail,Individual,Jimmy Weissnat,Florida,Robot Kits,RK602,BYOR-1000,1,$189.00 ,0,$189.00 
1104953,Retail,Individual,Hildagard Middleweek,California,Robot Kits,RK605,BYOR-3000,1,$214.00 ,0,$214.00 
1104954,Wholesale,Business,Mante Group,Florida,Robots,RS704,RLK-9920 Robot,11,$699.00 ,$139.80 ,"$7,549.20 "
1104955,Wholesale,Business,Windler Tech Supplies,Wyoming,Training Videos,TV808,Robotic Essentials,7,$34.99 ,$7.00 ,$237.93 
1104956,Wholesale,Business,Bernier Security,Minnesota,Drones,DS303,DTD-7000 Drone,4,$450.00 ,$90.00 ,"$1,710.00 "
1104957,Retail,Individual,Connie Leebeter,Washington,Blueprints,BP105,Creature Robot Arms Blueprint ,1,$12.00 ,0,$12.00 
1104958,Retail,Individual,Delmore Isles,Maryland,Blueprints,BP104,Cat Robot Blueprint,1,$4.99 ,0,$4.99 
1104959,Wholesale,Business,Crist Innovations,California,Drone Kits,DK204,BYOD-300,4,$89.00 ,$17.80 ,$338.20 
1104960,Retail,Business,Kshlerin LLC,District of Columbia,Training Videos,TV810,Understanding Automation,3,$44.95 ,0,$134.85 
1104961,Retail,Individual,Nicole Hansen,Alaska,eBooks,EB509,GPS Drones,1,$19.99 ,0,$19.99 
1104962,Wholesale,Business,Schmidt Group,Nebraska,Drones,DS306,DX-145 Drone,5,$250.00 ,$50.00 ,"$1,200.00 "
1104963,Wholesale,Business,Bednar IT Inc.,North Carolina,Blueprints,BP110,Sleepy Eye Blueprint,6,$11.99 ,$2.40 ,$69.54 
1104964,Wholesale,Business,Becker LLC,Missouri,Blueprints,BP101,All Eyes Drone Blueprint,10,$9.99 ,$2.00 ,$97.90 
1104965,Retail,Individual,Maggie Corroyer,Pennsylvania,Drone Kits,DK204,BYOD-300,1,$89.00 ,0,$89.00 
1104966,Retail,Individual,Evonne Picott,Georgia,Robot Kits,RK603,BYOR-1500,1,$189.00 ,0,$189.00 
1104967,Wholesale,Business,Fay LLC,Kansas,Training Videos,TV807,Open Source Code,6,$32.95 ,$6.59 ,$191.11 
1104968,Wholesale,Business,Mante Group,Florida,Blueprints,BP110,Upside Down Robot Blueprint,7,$12.00 ,$2.40 ,$81.60 
1104969,Wholesale,Business,Homenick Group,New York,Blueprints,BP108,Panda Robot Blueprint,10,$7.99 ,$1.60 ,$78.30 
1104970,Retail,Individual,Allegra O'Nion,New Jersey,Training Videos,TV807,Open Source Code,1,$32.95 ,0,$32.95 
1104971,Wholesale,Business,Russel Group,California,eBooks,EB517,SCARA Robots,13,$19.50 ,$3.90 ,$249.60 
1104972,Wholesale,Business,Hegmann Group,Arkansas,eBooks,EB501,Articulated Robots,13,$23.99 ,$4.80 ,$307.07 
1104973,Retail,Individual,Miquela Haitlie,California,Robots,RS706,RWW-75 Robot,1,$883.00 ,0,$883.00 
1104974,Retail,Business,Keebler Group,Massachusetts,Drones,DS306,DX-145 Drone,3,$250.00 ,0,$750.00 
1104975,Wholesale,Business,Grant LLC,Arizona,Blueprints,BP109,QuadroCopter Blueprint ,9,$10.99 ,$2.20 ,$96.71 
1104976,Wholesale,Business,Smith Technologies,New York,eBooks,EB506,Delta Robots,67,$16.99 ,$3.40 ,"$1,134.93 "
1104977,Wholesale,Business,Mills Inc.,Oklahoma,eBooks,EB508,Fixed Wing Drones,75,$15.50 ,$3.10 ,"$1,159.40 "
1104978,Wholesale,Business,LMD Resources,New Hampshire,Robot Kits,RK606,BYOR-3535,68,$225.00 ,$45.00 ,"$15,255.00 "
1104979,Retail,Individual,Ginni Sichardt,New York,Training Videos,TV806,Mapping with Drones,1,$49.00 ,0,$49.00 
1104980,Retail,Individual,Agathe Idel,California,Training Videos,TV810,Understanding Automation,1,$44.95 ,0,$44.95 
1104981,Retail,Individual,Anatola Longbone,New Jersey,Blueprints,BP107,Ladybug Robot Blueprint,1,$12.00 ,0,$12.00 
1104982,Wholesale,Business,Schamberger Inc.,Virginia,Training Videos,TV802,AI for Educators,5,$49.95 ,$9.99 ,$239.76 
1104983,Retail,Individual,Hilde Alenikov,Florida,Training Videos,TV811,Understanding Drone Regulations,1,$27.50 ,0,$27.50 
1104984,Wholesale,Business,Williamson Co.,Texas,Blueprints,BP110,Sleepy Eye Blueprint,8,$11.99 ,$2.40 ,$93.52 
1104985,Wholesale,Business,Feest Inc.,Indiana,Training Videos,TV813,Virtual Reality Basics,8,$29.99 ,$6.00 ,$233.92 
1104986,Retail,Individual,Laura Stratiff,California,Blueprints,BP101,All Eyes Drone Blueprint,1,$9.99 ,0,$9.99 
1104987,Retail,Individual,Marsh Bastide,Illinois,eBooks,EB501,Articulated Robots,1,$23.99 ,0,$23.99 
1104988,Retail,Individual,Boycey Binford,Texas,Robot Kits,RK602,BYOR-1000,1,$189.00 ,0,$189.00 
1104989,Wholesale,Business,Schmidt Group,Nebraska,Blueprints,BP107,Ladybug Robot Blueprint,4,$12.00 ,$2.40 ,$45.60 
1104990,Wholesale,Business,Erdman LLC,North Carolina,Robots,RS704,RLK-9920 Robot,6,$699.00 ,$139.80 ,"$4,054.20 "
1104991,Wholesale,Business,Donnelly Group,Montana,eBooks,EB509,GPS Drones,12,$19.99 ,$4.00 ,$235.88 
1104992,Retail,Individual,Greg Gulgowski,District of Columbia,eBooks,EB513,Photograph Drones,1,$14.99 ,0,$14.99 
1104993,Retail,Individual,Charley Cosgriff,New York,eBooks,EB520,Understanding Arduino,1,$17.50 ,0,$17.50 
1104994,Wholesale,Business,White Group,Ohio,Blueprints,BP109,QuadroCopter Blueprint ,7,$10.99 ,$2.20 ,$74.73 
1104995,Retail,Individual,Annetta Penchen,Washington,Robots,RS706,RWW-75 Robot,1,$883.00 ,0,$883.00 
1104996,Retail,Individual,Pearle Astman,Oklahoma,Drone Kits,DK209,BYOD-550,1,$179.00 ,0,$179.00 
1104997,Wholesale,Business,Moore LLC,Indiana,Drones,DS301,DA-SA702 Drone,77,$399.00 ,$79.80 ,"$30,643.20 "
1104998,Retail,Individual,Toiboid Hulbert,Illinois,eBooks,EB520,Understanding Arduino,1,$17.50 ,0,$17.50 
1104999,Retail,Individual,Nicholle Kirke,Arizona,eBooks,EB502,Building Your First Robot,1,$24.95 ,0,$24.95 
1105000,Wholesale,Business,The Lesch Company,Maryland,Robots,RS704,RLK-9920 Robot,13,$699.00 ,$139.80 ,"$8,947.20 "
1105001,Retail,Individual,Kristo Staniford,Washington,eBooks,EB507,Drone Building Essentials,1,$13.99 ,0,$13.99 
1105002,Wholesale,Business,Schuppe Inc.,Alabama,Training Videos,TV802,AI for Educators,64,$49.95 ,$9.99 ,"$3,186.81 "
1105003,Retail,Individual,Edward Rempel,Ohio,Robots,RS707,RXW-9807 Robot,1,$599.00 ,0,$599.00 
1105004,Wholesale,Business,Goodwin Inc.,New York,eBooks,EB507,Drone Building Essentials,7,$13.99 ,$2.80 ,$95.13 
1105005,Retail,Individual,Lonnie McDermott,Utah,eBooks,EB514,Polar Robots,1,$23.99 ,0,$23.99 
1105006,Wholesale,Business,Streich LLC,Washington,eBooks,EB508,Fixed Wing Drones,8,$15.50 ,$3.10 ,$120.90 
1105007,Retail,Individual,Lindy Tyson,Colorado,Training Videos,TV809,Understanding 3D Printing,1,$42.99 ,0,$42.99 
1105008,Retail,Individual,Vern Klocko,Pennsylvania,Training Videos,TV812,Understanding Raspberry PI,1,$28.99 ,0,$28.99 
1105009,Wholesale,Business,Hettinger and Sons,West Virginia,Training Videos,TV810,Understanding Automation,5,$44.95 ,$8.99 ,$215.76 
1105010,Wholesale,Business,Clever Industries,Utah,eBooks,EB519,Spherical Robots,12,$16.75 ,$3.35 ,$197.65 
1105011,Wholesale,Business,Bailey Inc.,South Carolina,eBooks,EB502,Building Your First Robot,8,$24.95 ,$4.99 ,$194.61 
1105012,Wholesale,Business,Walker Group,Minnesota,Blueprints,BP107,Ladybug Robot Blueprint,5,$12.00 ,$2.40 ,$57.60 
1105013,Wholesale,Business,Brekke Productions,Louisiana,Robots,RS707,RXW-9807 Robot,6,$599.00 ,$119.80 ,"$3,474.20 "
1105014,Retail,Individual,Xenos Ash,Tennessee,Drone Kits,DK204,BYOD-300,1,$89.00 ,0,$89.00 
1105015,Wholesale,Business,Auer Inc.,Maryland,Robot Kits,RK603,BYOR-1500,68,$189.00 ,$37.80 ,"$12,814.20 "
1105016,Wholesale,Business,Satterfield LLC,California,Drone Kits,DK203,BYOD-220,46,$69.00 ,$13.80 ,"$3,160.20 "
1105017,Wholesale,Business,Kuvalis Group,Ohio,Drone Kits,DK209,BYOD-550,12,$179.00 ,$35.80 ,"$2,112.20 "
1105018,Retail,Individual,Philippine Cloute,Texas,Drones,DS303,DTD-7000 Drone,2,$450.00 ,0,$900.00 
1105019,Wholesale,Business,Kiehn LLC,District of Columbia,eBooks,EB508,Fixed Wing Drones,9,$15.50 ,$3.10 ,$136.40 
1105020,Wholesale,Business,Renner Group,North Dakota,Training Videos,TV811,Understanding Drone Regulations,9,$27.50 ,$5.50 ,$242.00 
1105021,Retail,Individual,Christel Howett,New York,Training Videos,TV801,Aerial Security,1,$36.99 ,0,$36.99 
1105022,Wholesale,Business,Brekke Productions,Louisiana,Blueprints,BP102,Bsquare Robot Blueprint,10,$8.99 ,$1.80 ,$88.10 
1105023,Wholesale,Business,Bergstrom LLC,Minnesota,eBooks,EB505,Delivery Drones,12,$14.99 ,$3.00 ,$176.88 
1105024,Wholesale,Business,Barton Inc.,Louisiana,eBooks,EB509,GPS Drones,12,$19.99 ,$4.00 ,$235.88 
1105025,Wholesale,Business,Lind Group,District of Columbia,Drone Kits,DK201,BYOD-100,6,$54.00 ,$10.80 ,$313.20 
1105026,Wholesale,Business,Mountain Run LLC,Georgia,Blueprints,BP101,All Eyes Drone Blueprint,5,$9.99 ,$2.00 ,$47.95 
1105027,Retail,Individual,Christoffer Forsdyke,California,Robot Kits,RK606,BYOR-3535,1,$224.00 ,0,$224.00 
1105028,Wholesale,Business,Sauer AI Tech,Nevada,Robots,RS706,RWW-75 Robot,6,$883.00 ,$176.60 ,"$5,121.40 "
1105029,Wholesale,Business,Lockman Group,Kansas,Training Videos,TV807,Open Source Code,6,$32.95 ,$6.59 ,$191.11 
1105030,Wholesale,Business,Mountain Run LLC,Georgia,eBooks,EB511,Helicopter Drones,4,$20.95 ,$4.19 ,$79.61 
1105031,Wholesale,Business,Funk and Sons,Connecticut,eBooks,EB509,GPS Drones,6,$19.99 ,$4.00 ,$115.94 
1105032,Retail,Individual,Wayne Fee,Texas,Training Videos,TV805,Industrial 3D Printing ,1,$49.00 ,0,$49.00 
1105033,Wholesale,Business,Murazik Inc.,Arizona,Robot Kits,RK607,BYOR-4005,11,$245.00 ,$49.00 ,"$2,646.00 "
1105034,Wholesale,Business,Moore LLC,Indiana,Blueprints,BP104,Cat Robot Blueprint,8,$4.99 ,$1.00 ,$38.92 
1105035,Wholesale,Business,Sanford Group,Texas,Blueprints,BP108,Panda Robot Blueprint,11,$7.99 ,$1.60 ,$86.29 
1105036,Retail,Individual,Miguel Fellnee,Missouri,Blueprints,BP106,Hexacopter Drone Blueprint,1,$8.99 ,0,$8.99 
1105037,Retail,Individual,Forster McClements,Ohio,eBooks,EB513,Photograph Drones,1,$14.99 ,0,$14.99 
1105038,Retail,Individual,Page Knapp,West Virginia,eBooks,EB509,GPS Drones,1,$19.99 ,0,$19.99 
1105039,Wholesale,Business,Ledner LLC,Florida,Drones,DS305,DTI-84 Drone,4,$455.00 ,$91.00 ,"$1,729.00 "
1105040,Retail,Business,Ortiz Inc.,Texas,eBooks,EB507,Drone Building Essentials,98,$13.99 ,0,"$1,371.02 "
1105041,Retail,Individual,Vinita Vidler,California,eBooks,EB514,Polar Robots,1,$23.99 ,0,$23.99 
1105042,Wholesale,Business,Larkin Group,Texas,Drone Kits,DK202,BYOD-200,39,$58.95 ,$11.79 ,"$2,287.26 "
1105043,Retail,Individual,Pam Spary,Iowa,Blueprints,BP101,All Eyes Drone Blueprint,1,$9.99 ,0,$9.99 
1105044,Wholesale,Business,Schroeder Library,Texas,eBooks,EB520,Understanding Arduino,12,$17.50 ,$3.50 ,$206.50 
1105045,Retail,Individual,Mehetabel Yanyshev,California,Robot Kits,RK603,BYOR-1500,1,$189.00 ,0,$189.00 
1105046,Retail,Individual,Obadiah Champness,Tennessee,Blueprints,BP102,Bsquare Robot Blueprint,1,$8.99 ,0,$8.99 
1105047,Wholesale,Business,MacGyver Group,Ohio,Training Videos,TV802,AI for Educators,2,$49.95 ,$9.99 ,$89.91 
1105048,Retail,Individual,Karlik Gatiss,Florida,Blueprints,BP102,Bsquare Robot Blueprint,1,$8.99 ,0,$8.99 
1105049,Wholesale,Business,Boyer LLC,Texas,eBooks,EB518,Single Rotor Drones,87,$14.99 ,$3.00 ,"$1,301.13 "
1105050,Retail,Individual,Benedikt Rann,Washington,Drone Kits,DK204,BYOD-300,1,$89.00 ,0,$89.00 
1105051,Retail,Individual,Layne Tremolieres,District of Columbia,Training Videos,TV809,Understanding 3D Printing,1,$42.99 ,0,$42.99 
